time,language,CommitCommentEvent,CreateEvent,DeleteEvent,DownloadEvent,FollowEvent,ForkEvent,ForkApplyEvent,GistEvent,GollumEvent,IssueCommentEvent,IssuesEvent,MemberEvent,PublicEvent,PullRequestEvent,PullRequestReviewCommentEvent,PushEvent,TeamAddEvent,WatchEvent
2012-04-13-10,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-13-10,Go,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0
2012-04-13-10,Haskell,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,22,0,3
2012-04-13-10,PHP,13,61,5,0,0,21,0,0,1,58,21,7,0,17,17,263,0,56
2012-04-13-10,PowerShell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2012-04-13-10,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-13-10,Kotlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-13-10,Arduino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2012-04-13-10,Python,10,21,3,4,0,19,0,0,6,43,48,0,0,19,5,277,0,69
2012-04-13-10,Visual Basic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-13-10,Erlang,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,5,0,4
2012-04-13-10,Common Lisp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-13-10,Matlab,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,7,0,0
2012-04-13-10,Perl,1,6,0,0,0,3,0,0,0,2,2,0,0,1,0,25,0,5
2012-04-13-10,Shell,0,9,1,0,0,3,0,0,2,5,3,0,0,9,1,68,0,9
2012-04-13-10,HaXe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-13-10,ColdFusion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-13-10,OCaml,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0
2012-04-13-10,Arc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-13-10,Clojure,0,2,0,0,0,2,0,0,1,2,3,0,0,3,4,10,0,8
2012-04-13-10,Elixir,0,1,0,0,0,0,0,0,0,3,1,0,0,2,1,1,0,0
2012-04-13-10,Pure Data,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-13-10,VimL,0,4,0,0,0,2,0,0,0,5,1,0,0,1,0,34,0,12
2012-04-13-10,Java,10,34,3,2,0,12,0,0,17,54,56,2,0,42,2,343,0,38
2012-04-13-10,Assembly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-13-10,Apex,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-13-10,Scala,4,6,0,0,0,0,0,0,0,7,0,1,0,2,3,25,0,2
2012-04-17-15,Smalltalk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-17-15,XQuery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-17-15,Emacs Lisp,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,2
2012-04-17-15,C#,1,10,4,0,0,5,0,0,2,7,6,0,0,7,0,38,0,10
2012-04-17-15,C++,7,9,1,0,0,3,0,0,4,25,3,0,0,12,3,141,0,10
2012-04-17-15,Standard ML,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0
2012-04-17-15,Lua,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,17,0,2
2012-04-17-15,ActionScript,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,4,0,3
2012-04-17-15,JavaScript,6,47,3,1,0,45,0,0,9,88,51,1,1,42,33,415,0,156
2012-04-17-15,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-17-15,Puppet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2012-04-17-15,Groovy,0,0,0,0,0,1,0,0,0,5,3,0,0,0,0,5,0,2
2012-04-17-15,Prolog,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2012-04-17-15,Delphi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-17-15,D,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
2012-04-17-15,Rust,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
2012-04-17-15,Objective-J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-17-15,Vala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-17-15,R,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1
2012-04-17-15,CoffeeScript,0,1,0,0,0,1,0,0,0,5,1,0,0,1,6,19,0,4
2012-04-17-15,C,1,25,2,5,0,9,0,0,9,17,15,1,1,1,0,159,0,19
2012-04-17-15,Objective-C,5,4,0,0,0,3,0,0,6,23,4,1,0,6,4,44,0,23
2012-04-17-15,Ruby,7,51,3,0,0,24,0,0,28,55,33,3,1,34,0,305,0,51
2012-04-17-15,VHDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
2012-04-17-15,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-17-15,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-17-15,Haskell,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,10,0,1
2012-04-17-15,Go,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,1
2012-04-17-15,PHP,10,33,2,0,0,7,0,0,2,43,36,1,1,18,3,225,0,21
2012-04-17-15,PowerShell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-17-15,Arduino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-17-15,Python,17,37,8,2,0,13,0,0,6,38,24,1,0,10,8,251,0,38
2012-04-17-15,Erlang,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,2
2012-04-17-15,Matlab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
2012-04-17-15,Perl,0,8,0,0,0,3,0,0,0,2,1,0,0,4,0,18,0,2
2012-04-17-15,Shell,0,11,0,0,0,0,0,0,0,3,3,0,1,0,0,65,0,3
2012-04-17-15,Common Lisp,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,1
2012-04-17-15,OCaml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-17-15,ColdFusion,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,0
2012-04-17-15,VimL,2,2,0,0,0,3,0,0,0,0,0,0,0,1,0,34,0,6
2012-04-17-15,Clojure,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,4
2012-04-17-15,Java,7,47,4,3,0,5,0,0,9,46,25,5,0,33,0,338,0,21
2012-04-17-15,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2012-04-17-15,F#,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-17-15,Scala,0,3,0,0,0,0,0,0,1,3,3,0,0,5,0,16,0,6
2012-04-17-15,Assembly,0,1,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,35
2012-04-26-12,Tcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-26-12,Emacs Lisp,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,17,0,8
2012-04-26-12,C#,2,7,0,0,0,7,0,0,15,11,3,0,0,8,0,70,0,20
2012-04-26-12,C++,13,22,1,0,0,5,0,0,1,31,26,3,1,10,0,163,0,29
2012-04-26-12,Lua,0,2,0,0,0,0,0,0,1,4,2,0,0,0,0,14,0,0
2012-04-26-12,AutoHotkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-26-12,ActionScript,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,17,0,2
2012-04-26-12,JavaScript,17,46,14,5,0,44,0,0,8,106,70,1,1,38,16,546,0,172
2012-04-26-12,ASP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-26-12,Puppet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-26-12,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0
2012-04-26-12,Groovy,0,2,0,6,0,0,0,0,0,0,0,0,0,1,0,8,0,0
2012-04-26-12,Ada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-26-12,Vala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-26-12,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-26-12,D,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,7,0,1
2012-04-26-12,R,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,4
2012-04-26-12,CoffeeScript,0,5,0,0,0,4,0,0,0,12,2,0,0,4,0,13,0,4
2012-04-26-12,Rust,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
2012-04-26-12,Objective-J,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0
2012-04-26-12,Delphi,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
2012-04-26-12,Objective-C,0,3,0,4,0,4,0,0,0,5,5,0,1,6,0,49,0,22
2012-04-26-12,Ruby,3,57,6,2,0,24,0,0,9,80,24,2,1,35,1,371,0,79
2012-04-26-12,C,8,9,4,1,0,11,0,0,2,15,5,0,0,5,0,171,0,31
2012-04-26-12,VHDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-26-12,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-26-12,Haskell,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,10,0,2
2012-04-26-12,Scheme,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2012-04-26-12,Go,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,2
2012-04-26-12,PHP,5,26,4,5,0,21,0,0,3,45,20,3,0,26,2,263,0,35
2012-04-26-12,Arduino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-26-12,Python,3,37,4,0,0,29,0,0,9,47,44,1,1,27,14,334,0,76
2012-04-26-12,Matlab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
2012-04-26-12,Common Lisp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
2012-04-26-12,Visual Basic,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,8,0,0
2012-04-26-12,Erlang,0,1,0,0,0,1,0,0,0,4,1,0,1,0,0,3,0,0
2012-04-26-12,Perl,0,3,1,0,0,2,0,0,1,4,7,1,0,3,0,96,0,2
2012-04-26-12,Shell,3,4,0,0,0,8,0,0,10,7,5,0,0,4,0,82,0,12
2012-04-26-12,ColdFusion,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0
2012-04-26-12,HaXe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-26-12,OCaml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1
2012-04-26-12,Clojure,0,4,0,0,0,1,0,0,2,4,1,0,0,2,0,17,0,2
2012-04-26-12,Java,12,36,12,6,0,25,0,0,30,54,46,2,1,35,5,421,0,24
2012-04-26-12,VimL,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,26,0,13
2012-04-26-12,F#,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2012-04-26-12,Scala,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,22,0,7
2012-04-26-12,Assembly,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,7,0,1
2012-04-21-23,SuperCollider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-21-23,C++,0,7,1,1,0,5,0,0,4,4,7,0,0,0,0,73,0,10
2012-04-21-23,Emacs Lisp,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,14,0,0
2012-04-21-23,C#,0,6,3,0,0,0,0,0,7,2,1,0,0,5,0,42,0,7
2012-04-21-23,Standard ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-21-23,Lua,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1
2012-04-21-23,Scilab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-21-23,ActionScript,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,2
2012-04-21-23,JavaScript,0,21,3,2,0,18,0,0,9,27,24,1,1,7,1,223,0,80
2012-04-21-23,Puppet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-21-23,Ada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-21-23,Groovy,1,0,0,0,0,0,0,0,0,5,0,0,0,4,0,3,0,0
2012-04-21-23,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0
2012-04-21-23,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-21-23,D,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0
2012-04-21-23,CoffeeScript,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,3
2012-04-21-23,Objective-C,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,20,0,33
2012-04-21-23,Ruby,0,20,0,0,0,5,0,0,4,20,10,3,0,16,1,140,0,28
2012-04-21-23,C,1,7,2,17,0,4,0,0,0,5,5,0,0,1,0,93,0,5
2012-04-21-23,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-21-23,Go,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-21-23,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2012-04-21-23,Haskell,1,0,0,0,0,1,0,0,0,3,1,0,0,3,0,11,0,2
2012-04-21-23,PHP,1,21,0,0,0,2,0,0,1,13,13,0,0,6,2,98,0,22
2012-04-21-23,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2012-04-21-23,Arduino,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2012-04-21-23,Python,2,9,1,1,0,6,0,0,1,5,5,0,1,2,0,116,0,24
2012-04-21-23,Dylan,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
2012-04-21-23,Matlab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-21-23,Common Lisp,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0
2012-04-21-23,Erlang,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0
2012-04-21-23,Perl,0,3,1,0,0,2,0,0,4,5,5,0,0,1,0,24,0,1
2012-04-21-23,Shell,0,5,0,0,0,2,0,0,0,0,1,0,0,0,0,36,0,2
2012-04-21-23,HaXe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-21-23,OCaml,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0
2012-04-21-23,Clojure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2
2012-04-21-23,Java,1,17,1,1,0,9,0,0,3,15,11,2,0,4,0,133,0,11
2012-04-21-23,VimL,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0
2012-04-21-23,Assembly,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,3
2012-04-21-23,Scala,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,4
2012-04-16-20,Emacs Lisp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,2
2012-04-16-20,SuperCollider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-16-20,C#,0,1,0,0,0,2,0,0,10,15,9,0,0,1,0,37,0,4
2012-04-16-20,C++,10,36,2,0,0,3,0,0,0,14,0,0,0,2,0,97,0,17
2012-04-16-20,Standard ML,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-16-20,Lua,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,1
2012-04-16-20,ActionScript,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,6,0,1
2012-04-16-20,JavaScript,3,25,6,1,0,37,0,0,15,46,30,0,1,20,1,349,0,131
2012-04-16-20,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-04-16-20,Groovy,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2012-04-16-20,Prolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-16-20,Puppet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-16-20,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-16-20,Rust,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
2012-04-16-20,R,0,0,0,0,0,0,0,0,1,3,0,0,0,1,1,8,0,0
2012-04-16-20,CoffeeScript,0,2,0,0,0,0,0,0,0,5,1,0,0,1,0,14,0,4
2012-04-16-20,C,8,102,3,0,0,10,0,0,0,15,6,0,0,0,0,99,0,13
2012-04-16-20,Ruby,6,45,3,0,0,18,0,0,35,56,27,2,0,19,3,279,0,43
2012-04-16-20,Objective-C,1,6,0,0,0,9,0,0,3,9,1,0,0,1,0,37,0,33
2012-04-16-20,VHDL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-16-20,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-16-20,Haskell,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,0
2012-04-16-20,Go,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,1
2012-04-16-20,PHP,1,26,0,0,0,18,0,0,1,31,12,2,0,9,2,167,0,37
2012-04-16-20,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2012-04-16-20,Arduino,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2012-04-16-20,Python,2,16,3,2,0,8,0,0,3,17,14,2,1,5,0,214,0,44
2012-04-16-20,Visual Basic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-16-20,Matlab,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-16-20,Erlang,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-16-20,Common Lisp,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-16-20,Perl,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,25,0,4
2012-04-16-20,Shell,0,14,0,0,0,2,0,0,0,4,1,0,0,1,0,36,0,12
2012-04-16-20,OCaml,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-16-20,HaXe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-16-20,OpenEdge ABL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-16-20,Clojure,1,1,0,1,0,0,0,0,0,2,2,0,0,2,0,10,0,1
2012-04-16-20,VimL,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,39,0,2
2012-04-16-20,Java,7,149,3,4,0,6,0,0,5,20,10,1,0,13,5,239,0,19
2012-04-16-20,Scala,0,1,0,0,0,2,0,0,5,2,0,0,0,0,1,11,0,2
2012-04-16-20,Assembly,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012-04-18-15,XQuery,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-04-18-15,Smalltalk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2012-04-18-15,C++,5,10,2,1,0,5,0,0,2,24,31,0,0,14,0,134,0,13
2012-04-18-15,Emacs Lisp,0,2,0,0,0,1,0,0,0,2,2,0,0,1,0,9,0,4
2012-04-18-15,C#,3,3,1,13,0,5,0,0,1,8,11,0,0,4,0,59,0,8
2012-04-18-15,Standard ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-18-15,AutoHotkey,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-18-15,Lua,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,12,0,1
2012-04-18-15,ActionScript,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,3
2012-04-18-15,JavaScript,10,34,8,3,0,22,0,0,23,72,84,5,0,22,1,478,0,134
2012-04-18-15,Prolog,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-04-18-15,DCPU-16 ASM,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
2012-04-18-15,Groovy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-18-15,Puppet,0,3,1,0,0,2,0,0,0,3,4,0,0,0,0,6,0,0
2012-04-18-15,Ada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2012-04-18-15,Rust,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
2012-04-18-15,Delphi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-18-15,D,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0
2012-04-18-15,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2012-04-18-15,C,6,20,5,6,0,10,0,0,2,11,5,1,0,8,7,172,0,19
2012-04-18-15,CoffeeScript,0,5,0,0,0,1,0,0,1,8,2,0,0,6,0,10,0,9
2012-04-18-15,Objective-C,5,3,0,0,0,6,0,0,2,6,2,0,1,4,7,37,0,20
2012-04-18-15,Ruby,7,57,6,0,0,23,0,0,3,48,25,3,3,37,2,354,0,69
2012-04-18-15,R,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,14,0,1
2012-04-18-15,VHDL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-18-15,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2012-04-18-15,Racket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-18-15,Go,0,1,1,0,0,1,0,0,0,3,1,0,0,0,0,9,0,1
2012-04-18-15,Haskell,0,1,0,0,0,0,0,0,9,3,2,0,0,1,4,6,0,2
2012-04-18-15,PHP,2,38,2,0,0,15,0,0,3,41,46,1,1,19,1,251,0,32
2012-04-18-15,Arduino,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0
2012-04-18-15,PowerShell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-18-15,Python,7,21,3,1,0,17,0,0,8,68,23,0,0,18,21,271,0,27
2012-04-18-15,Common Lisp,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0
2012-04-18-15,Visual Basic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2012-04-18-15,Perl,0,1,0,0,0,4,0,0,0,1,0,0,0,3,0,29,0,1
2012-04-18-15,Matlab,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0
2012-04-18-15,Shell,0,13,0,0,0,0,0,0,1,3,2,0,0,10,0,57,0,8
2012-04-18-15,Erlang,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,1
2012-04-18-15,Elixir,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
2012-04-18-15,HaXe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-18-15,OCaml,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2012-04-18-15,Clojure,1,2,0,0,0,3,0,0,0,1,1,1,0,0,0,12,0,1
2012-04-18-15,Java,6,30,5,5,0,10,0,0,25,67,45,1,0,21,1,362,0,24
2012-04-18-15,VimL,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,22,0,17
2012-04-18-15,Factor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-18-15,Assembly,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,8
2012-04-18-15,Scala,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,5
2012-04-29-23,Fancy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-29-23,SuperCollider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-29-23,Emacs Lisp,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,1
2012-04-29-23,C++,2,9,1,0,0,1,0,0,4,15,6,0,1,8,0,83,0,6
2012-04-29-23,C#,0,4,0,0,0,3,0,0,0,16,13,1,0,3,1,26,0,9
2012-04-29-23,Lua,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
2012-04-29-23,Dart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-29-23,Nemerle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-29-23,ActionScript,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,8,0,2
2012-04-29-23,JavaScript,1,31,0,0,0,21,0,0,9,40,31,3,0,21,0,295,0,106
2012-04-29-23,Prolog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-29-23,Puppet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2012-04-29-23,Groovy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
2012-04-29-23,Rust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-29-23,CoffeeScript,0,0,0,0,0,2,0,0,0,4,4,0,0,0,0,11,0,4
2012-04-29-23,D,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2
2012-04-29-23,Verilog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2012-04-29-23,C,7,50,2,3,0,3,0,0,3,12,4,1,0,2,0,126,0,15
2012-04-29-23,Objective-C,0,1,0,0,0,2,0,0,0,5,4,0,0,1,0,26,0,28
2012-04-29-23,Ruby,2,24,1,0,0,18,0,0,6,48,26,1,0,15,2,183,0,49
2012-04-29-23,Max/MSP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-29-23,Go,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2012-04-29-23,Scheme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2012-04-29-23,Haskell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
2012-04-29-23,PHP,9,13,0,1,0,10,0,0,3,34,11,0,0,3,8,149,0,30
2012-04-29-23,FORTRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-04-29-23,Python,1,8,0,0,0,5,0,0,5,30,35,0,0,4,0,126,0,29
2012-04-29-23,Common Lisp,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0
